Distance In Route,Effective Grade Percent,Effective Speed Limit,Elevation
43.25,-0.03443309894431689,50.0,-107.23826721182684
43.300000000000004,-0.02108315668574192,50.0,-106.94786721182679
43.35,-0.006493409037736696,50.0,-106.55906415117379
43.400000000000006,0.010926208716458411,50.0,-106.08386415117381
43.45,0.027965,50.0,-105.60866415117394
43.5,0.05161374270965549,50.0,-105.05807272634797
43.550000000000004,0.08748831564308757,50.0,-104.213272726348
43.6,0.12137977881615858,50.0,-103.36847272634796
43.650000000000006,0.15717839443132814,50.0,-102.20963145785502
43.7,0.1884059223957924,50.0,-101.02163145785497
43.75,0.22386535067760652,50.0,-99.78993808358871
43.800000000000004,0.2654814903505031,50.0,-98.31153808358833
43.85,0.30130340711789705,50.0,-96.83313808358837
43.900000000000006,0.33330240541023076,50.0,-95.35473808358819
43.95,0.35992915016473104,50.0,-93.87633808358831
44.0,0.3809201520805044,50.0,-92.53663481436108
44.050000000000004,0.38634900000000005,50.0,-91.63903481436103
44.1,0.3772228637728472,50.0,-91.20303317444024
44.150000000000006,0.3388358107417532,50.0,-91.36056470683906
44.2,0.28489454110563656,50.0,-91.83576470683904
44.25,0.23039907440159713,50.0,-92.56011534630485
44.300000000000004,0.16807406568842304,49.99999999999999,-93.69871055702437
44.35,0.10429000867614374,50.0,-95.15071055702441
44.400000000000006,0.04527473657363373,45.74634451622502,-96.60271055702474
44.45,0.0010057386139455007,45.0,-98.05471055702456
44.5,-0.04903907726272917,45.0,-99.5067105570244
44.550000000000004,-0.1041515599490959,45.0,-100.95871055702459
44.6,-0.15770021323735878,45.0,-102.41071055702467
44.650000000000006,-0.21194953816958056,45.0,-103.7004122133452
44.7,-0.24842711537259005,45.0,-104.94121221334527
44.75,-0.28750715114361625,45.0,-105.99331902294568
44.800000000000004,-0.314548437939567,45.0,-106.81171902294588
44.85,-0.3477137620431331,45.0,-107.63011902294579
44.900000000000006,-0.36622985453149626,45.0,-108.4485190229458
44.95,-0.38073385411956867,45.0,-109.26691902294574
45.0,-0.3852996291899464,45.0,-110.08531902294553
45.050000000000004,-0.36482007403735334,44.99999999999999,-110.25439971993345
45.1,-0.32877261233769833,45.0,-109.96399971993348
45.150000000000006,-0.294255980447952,45.0,-109.98407015273301
45.2,-0.267073592883462,44.99999999999999,-110.08967015273299
45.25,-0.22972850450419324,45.0,-110.15472843569353
45.300000000000004,-0.19122153782802653,45.0,-109.78512843569351
45.35,-0.15343732905047147,45.0,-109.41552843569352
45.400000000000006,-0.14013273782898739,45.0,-109.45848002935952
45.45,-0.13872418774404424,45.0,-109.74888002935951
45.5,-0.11916193707150949,45.0,-109.84884903226647
45.550000000000004,-0.07302895870123574,45.0,-109.42401868698707
45.6,-0.0202659302349361,45.0,-108.90889804725316
45.650000000000006,-0.01677476030849136,45.0,-108.88249804725315
45.7,-0.015788032181535135,45.0,-108.85609804725316
45.75,-0.021848092545459857,45.0,-109.42774196713276
45.800000000000004,-0.024397220500033446,45.30925316672511,-110.00048479566645
45.85,-0.016596056609047113,50.00000000000001,-110.05328479566646
45.900000000000006,-0.018357613539450982,50.0,-110.10608479566645
45.95,-0.02786054188173285,50.0,-110.15888479566644
46.0,-0.03635477572393734,50.0,-110.21168479566644
46.050000000000004,-0.012716866825067938,50.0,-110.26448479566645
46.1,0.0058893589750738575,50.0,-110.31728479566644
46.150000000000006,-0.012997649020849008,50.0,-110.61378810254638
46.2,-0.043038681538043494,50.0,-111.08898810254642
46.25,-0.05996310256047742,50.0,-111.14283212545313
46.300000000000004,-0.05918115659033979,50.0,-111.11643212545312
46.35,-0.045030300693008646,50.0,-111.0900321254531
46.400000000000006,-0.0408970708811703,50.0,-111.24151734123981
46.45,-0.050980714484804984,50.0,-111.42631734123981
46.5,-0.049955,50.0,-111.61111734123978
46.550000000000004,-0.05909385172148436,50.0,-111.79591734123981
46.6,-0.05943018265823458,50.0,-111.9807173412398
46.650000000000006,-0.06069634545975036,50.0,-112.16551734123979
46.7,-0.06032824711907246,50.0,-112.18154694735978
46.75,-0.04738601655677116,50.0,-112.12874694735979
46.800000000000004,-0.041594197373862274,50.0,-112.29552114982653
46.85,-0.049533851819054564,50.0,-112.58592114982648
46.900000000000006,-0.05912076086767737,49.99999999999999,-112.87632114982648
46.95,-0.06682522074879003,50.0,-113.16672114982646
47.0,-0.07545114995198768,50.0,-113.45712114982643
47.050000000000004,-0.0782774071582949,50.0,-113.74752114982647
47.1,-0.07768973357662774,50.0,-114.03792114982645
47.150000000000006,-0.08151201593375172,50.0,-114.32832114982645
47.2,-0.082451,50.0,-114.61872114982646
47.25,-0.08041456329788318,50.0,-114.9091211498264
47.300000000000004,-0.0853702385807181,50.0,-115.19952114982644
47.35,-0.08077174640763202,50.0,-115.2295973603865
47.400000000000006,-0.07133708662457097,50.0,-115.2031973603865
47.45,-0.06307196012167424,50.0,-115.1767973603865
47.5,-0.06135888218585846,50.0,-115.30956579838647
47.550000000000004,-0.0661702953405746,50.0,-115.5471657983865
47.6,-0.07227815443191024,50.0,-115.7847657983865
47.650000000000006,-0.07997139123424604,50.0,-116.02236579838655
47.7,-0.08259434286909334,50.0,-116.25996579838656
47.75,-0.08660457771123135,50.0,-116.49756579838656
47.800000000000004,-0.0776429056756063,50.0,-116.59105170782658
47.85,-0.062192443915859985,50.0,-116.61745170782658
47.900000000000006,-0.0533770237234682,50.0,-116.6438517078266
47.95,-0.0446171950759003,50.0,-116.6702517078266
48.0,-0.0410528909112706,50.0,-116.69665170782659
48.050000000000004,-0.049039028520212566,49.99999999999999,-116.94251515276005
48.1,-0.057517401236709315,50.0,-117.23291515276003
48.150000000000006,-0.06118781433706175,50.0,-117.52331515276006
48.2,-0.06969485701531451,50.0,-117.81371515276005
48.25,-0.07880169712134155,50.0,-118.10411515276004
48.300000000000004,-0.08185184651597825,50.0,-118.39451515276006
48.35,-0.08056957396711001,50.0,-118.68491515276001
48.400000000000006,-0.08011603588796967,50.0,-118.89635302379992
48.45,-0.06522051717312652,50.0,-118.86995302379992
48.5,-0.055242780181868276,50.0,-118.84355302379993
48.550000000000004,-0.05115701121648628,50.0,-118.81715302379992
48.6,-0.047298135509946736,50.0,-118.79075302379994
48.650000000000006,-0.04028114591466781,50.0,-118.76435302379994
48.7,-0.03694353577571268,50.0,-118.73795302379993
48.75,-0.03677533635755287,50.0,-118.71155302379992
48.800000000000004,-0.03524947894488726,50.0,-118.68515302379993
48.85,-0.037696178800593415,50.0,-118.65875302379992
48.900000000000006,-0.046065947980729736,50.0,-118.94574496156014
48.95,-0.04905784842491532,50.0,-119.23614496156014
49.0,-0.049737350814341476,50.0,-119.52654496156012
49.050000000000004,-0.054328555584018515,50.0,-119.81694496156018
49.1,-0.059669263607603884,50.0,-120.10734496156023
49.150000000000006,-0.06125495656954863,50.0,-120.39774496156029
49.2,-0.06083781432492405,50.0,-120.68814496156025
49.25,-0.05909899999999999,50.0,-120.89913052227999
49.300000000000004,-0.052967,50.0,-120.95193052228001
49.35,-0.049022202687013725,50.0,-121.00473052228
49.400000000000006,-0.050589044923522744,50.0,-121.05753052227999
49.45,-0.0522057293181596,50.0,-121.11033052227998
49.5,-0.05025058035817949,50.0,-121.16313052227999
49.550000000000004,-0.04982568763513654,50.0,-121.21593052227999
49.6,-0.05141741183822781,50.0,-121.26873052227998
49.650000000000006,-0.05179411174596545,50.0,-121.32153052227999
49.7,-0.054135050698446305,50.0,-121.37433052227998
49.75,-0.053477390353982725,50.0,-121.4913475682135
49.800000000000004,-0.05192945032025627,50.0,-121.67614756821354
49.85,-0.05037391355565292,50.0,-121.8609475682135
49.900000000000006,-0.0504703051527885,50.0,-122.04574756821353
49.95,-0.050848947427277504,50.0,-122.2305475682135
50.0,-0.051407682492130624,50.0,-122.41534756821352
50.050000000000004,-0.05090827112787536,50.0,-122.60014756821354
50.1,-0.04888167335196009,50.0,-122.78494756821354
50.150000000000006,-0.048993881001591646,50.0,-122.96974756821356
50.2,-0.0507461595741396,50.0,-123.15454756821357
50.25,-0.053704586168912084,50.0,-123.33934756821357
50.300000000000004,-0.057799841547707356,50.0,-123.5241475682136
50.35,-0.06079031638806361,49.99999999999999,-123.70894756821356
50.400000000000006,-0.06280625966928442,50.0,-123.8937475682136
50.45,-0.06464550192450778,50.0,-124.0785475682136
50.5,-0.056549577926630235,50.0,-123.99037449333298
50.550000000000004,-0.045489229867044664,50.0,-123.85837449333295
50.6,-0.03660406689107529,50.0,-123.72637449333297
50.650000000000006,-0.029880079143562076,50.0,-123.59437449333296
50.7,-0.020377391899413545,50.0,-123.46237449333294
50.75,-0.011823203279587592,50.0,-123.33037449333298
50.800000000000004,-0.01310801045317694,50.0,-123.30766194560019
50.85,-0.019012534213456972,50.0,-123.43966194560016
50.900000000000006,-0.024397291547065242,50.0,-123.57166194560014
50.95,-0.02853577975325426,50.0,-123.70366194560013
51.0,-0.02789577303684858,50.0,-123.83566194560012
51.050000000000004,-0.025143573077141823,50.0,-123.96766194560016
51.1,-0.029741211716046063,50.0,-124.27225953648073
51.150000000000006,-0.043460624770451435,50.0,-124.74745953648082
51.2,-0.0437518304442257,50.0,-124.96252731218692
51.25,-0.041801799105352366,50.0,-125.14732731218692
51.300000000000004,-0.043203,50.0,-125.33212731218693
51.35,-0.04976761201461425,50.0,-125.51692731218692
51.400000000000006,-0.05304837481404055,50.0,-125.70172731218696
51.45,-0.05321077605199326,50.0,-125.88652731218693
51.5,-0.06502673408829017,50.0,-126.22260379989417
51.550000000000004,-0.08071562805010232,50.0,-126.69780379989422
51.6,-0.0990666104966802,50.0,-127.17300379989416
51.650000000000006,-0.1102792496524422,49.99999999999999,-127.48515166038717
51.7,-0.11124866150087782,50.0,-127.77555166038717
51.75,-0.10912103546380074,50.0,-128.06595166038713
51.800000000000004,-0.10701437083887874,50.0,-128.35635166038716
51.85,-0.10649285828452817,50.0,-128.64675166038714
51.900000000000006,-0.10626481120534687,50.0,-128.9371516603872
51.95,-0.107775,50.0,-129.22755166038715
52.0,-0.10268261505406319,50.0,-129.38545355838664
52.050000000000004,-0.09471604680329898,50.0,-129.41185355838667
52.1,-0.08945410154561287,50.0,-129.4382535583867
52.150000000000006,-0.07908300243274428,49.99999999999999,-129.4646535583867
52.2,-0.0611255719021295,50.0,-129.26396362043945
52.25,-0.04272653242186575,50.0,-128.99996362043947
52.300000000000004,-0.03205844627209911,50.0,-128.7359636204394
52.35,-0.022679771956616933,50.0,-128.48428724941334
52.400000000000006,-0.018584325903422523,50.0,-128.51068724941334
52.45,-0.02324081645549408,50.0,-128.6633685106006
52.5,-0.03170897615177828,50.0,-128.98016851060063
52.550000000000004,-0.038584940447556136,50.0,-129.29696851060066
52.6,-0.04701441957585764,50.0,-129.61376851060064
52.650000000000006,-0.047548,50.0,-129.7804985914803
52.7,-0.041484452640606295,50.0,-129.93889859148032
52.75,-0.03393069992891885,50.0,-130.09729859148035
52.800000000000004,-0.02747838730738066,50.0,-130.25569859148038
52.85,-0.028661871771368176,50.0,-130.50619478952098
52.900000000000006,-0.041582654693127,50.0,-130.90219478952102
52.95,-0.058401797784754336,50.0,-131.29819478952103
53.0,-0.07389162465551266,50.0,-131.69419478952105
53.050000000000004,-0.08718496064879624,50.0,-132.09019478952112
53.1,-0.0967310743098162,50.0,-132.46741658597344
53.150000000000006,-0.09187239493405294,50.0,-132.4938165859734
53.2,-0.08369643716446971,50.0,-132.5202165859734
53.25,-0.07921036072408198,50.0,-132.54661658597342
53.300000000000004,-0.071607,50.0,-132.5730165859734
53.35,-0.06505225984981389,50.0,-132.59941658597342
53.400000000000006,-0.06137530874962466,50.0,-132.62581658597338
53.45,-0.060467962658124395,50.0,-132.65221658597335
53.5,-0.05940306968234099,50.0,-132.69029889485404
53.550000000000004,-0.0656383666377556,50.0,-132.95429889485408
53.6,-0.07215800935644962,50.0,-133.21829889485406
53.650000000000006,-0.07259723134680862,50.0,-133.48229889485413
53.7,-0.07156299774994807,50.0,-133.74629889485408
53.75,-0.07187256463120807,50.0,-134.0102988948541
53.800000000000004,-0.07146572147019363,50.0,-134.27429889485407
53.85,-0.06897369436487884,50.0,-134.53829889485408
53.900000000000006,-0.061293358199020063,50.0,-134.63307648911996
53.95,-0.048659151456467806,50.0,-134.63307648911996
54.0,-0.04262690672336268,50.0,-134.63307648911996
54.050000000000004,-0.041490448751639944,50.0,-134.63307648911996
54.1,-0.04026276553541082,50.0,-134.63307648911996
54.150000000000006,-0.03703079082894753,50.0,-134.63307648911996
54.2,-0.03548460113019297,50.0,-134.63307648911996
54.25,-0.03547659916902176,50.0,-134.63307648911996
54.300000000000004,-0.03476972501730816,50.0,-134.63307648911996
54.35,-0.03812658835540482,50.00000000000001,-134.73111116842705
54.400000000000006,-0.0423960286908453,50.0,-134.915911168427
54.45,-0.04083016162667223,50.0,-135.10071116842695
54.5,-0.03666942343704607,50.0,-135.28551116842695
54.550000000000004,-0.02416308375846498,50.0,-135.04761119725268
54.6,-0.006924661303891853,50.0,-134.78361119725267
54.650000000000006,0.008388104721793518,50.0,-134.42545503361157
54.7,0.045564900948479564,50.0,-133.6598550336116
54.75,0.07829460364707494,50.0,-132.89425503361159
54.800000000000004,0.10299899957715676,50.0,-132.12865503361158
54.85,0.11350632407640474,50.0,-131.47289653681264
54.900000000000006,0.10791846410560832,50.0,-131.18249653681264
54.95,0.08918100091654524,50.0,-130.92802361569505
55.0,0.04429123063329559,50.0,-131.7464236156949
55.050000000000004,0.004949920223071235,50.0,-132.56482361569493
55.1,-0.02694330607031796,50.0,-133.38322361569482
55.150000000000006,-0.052339845929085825,50.0,-134.20162361569479
55.2,-0.06586552021251559,50.0,-134.94663197121412
55.25,-0.06544,50.00000000000001,-135.44823197121408
55.300000000000004,-0.05578818358629701,50.0,-135.8576812312137
55.35,-0.04703601681886632,50.0,-136.09528123121368
55.400000000000006,-0.043307356778281625,50.0,-136.33288123121372
55.45,-0.05099955369428698,50.0,-136.57048123121368
55.5,-0.07138348489174229,50.0,-136.8080812312137
55.550000000000004,-0.09690913543931337,50.0,-137.0456812312137
55.6,-0.11004175727313814,50.0,-137.28328123121364
55.650000000000006,-0.12530708549915254,50.0,-137.52088123121365
55.7,-0.13194351543830352,50.0,-137.6210727124934
55.75,-0.12858244554539905,50.0,-137.70027271249336
55.800000000000004,-0.12547695022543723,50.0,-137.77947271249337
55.85,-0.11089978651942263,50.0,-137.85867271249342
55.900000000000006,-0.09560676905111543,50.0,-137.9378727124934
55.95,-0.0842776940819798,50.0,-138.0170727124934
56.0,-0.08107523552820758,50.0,-138.2983998338806
56.050000000000004,-0.08665140934079935,50.0,-138.7207998338807
56.1,-0.09159684863715328,47.410949566082664,-139.14319983388074
56.150000000000006,-0.09601828539254707,39.99999999999999,-139.56559983388075
56.2,-0.0980040475604086,40.0,-139.89800724328032
56.25,-0.09120936718188333,40.0,-140.0828072432803
56.300000000000004,-0.08086941098583589,40.0,-140.26760724328037
56.35,-0.07246225987277995,40.0,-140.45240724328036
56.400000000000006,-0.06555140428483816,40.0,-140.63720724328033
56.45,-0.06284064024183578,40.0,-140.82200724328027
56.5,-0.06507006828239867,40.0,-141.00680724328024
56.550000000000004,-0.06858355901992035,40.0,-141.09381441202672
56.6,-0.07000036534107221,40.0,-141.17301441202673
56.650000000000006,-0.07034994258248575,40.0,-141.25221441202672
56.7,-0.06734568414561197,40.0,-141.3314144120268
56.75,-0.06081762256334994,40.0,-141.4106144120268
56.800000000000004,-0.0555482637158678,40.0,-141.4898144120268
56.85,-0.05627474874967932,40.0,-141.65430517450713
56.900000000000006,-0.05950144992950434,40.0,-141.91830517450717
56.95,-0.06329975043303614,40.0,-142.18230517450712
57.0,-0.06539999563320248,40.0,-142.44630517450713
57.050000000000004,-0.06456443739522744,40.0,-142.71030517450717
57.1,-0.06683826044452326,40.0,-142.9743051745071
57.150000000000006,-0.0684222323214599,40.0,-143.23830517450713
57.2,-0.07105526739043153,40.0,-143.50230517450711
57.25,-0.07282268352501753,40.0,-143.76630517450707
57.300000000000004,-0.06788316072974895,40.0,-143.85608486260014
57.35,-0.06339428580873274,40.0,-143.93528486260016
57.400000000000006,-0.062332,40.0,-144.01448486260017
57.45,-0.061512938084137214,40.0,-144.09368486260013
57.5,-0.05841517998827077,40.0,-144.17288486260014
57.550000000000004,-0.05279002043960736,40.0,-144.13760713395976
57.6,-0.04364265066695363,40.0,-144.00560713395978
57.650000000000006,-0.036732586005428176,40.0,-143.8736071339598
57.7,-0.02859392047723399,40.0,-143.74160713395983
57.75,-0.011567559425838647,40.0,-143.36550868977312
57.800000000000004,0.004601146460088591,40.0,-143.18070868977316
57.85,0.010861048260122208,40.0,-142.9959086897731
57.900000000000006,0.01847062720465336,40.0,-142.81110868977305
57.95,0.033616412827389475,40.0,-142.4313888575595
58.0,0.047902204360424444,40.0,-142.03538885755944
58.050000000000004,0.0586051109443497,40.0,-141.63938885755942
58.1,0.07373833762220712,40.0,-141.24338885755947
58.150000000000006,0.081027,40.0,-140.9875929530932
58.2,0.07761327274079838,34.837658714718714,-140.88199295309317
58.25,0.07812595680994705,25.0,-140.77639295309325
58.300000000000004,0.07656700061203095,25.0,-140.67079295309318
58.35,0.06634211386297764,25.0,-140.65241425913354
58.400000000000006,0.05334179773434172,25.0,-140.83721425913356
58.45,0.04691967979947829,25.0,-141.0220142591336
58.5,0.041828812891419535,24.999999999999996,-141.20681425913358
58.550000000000004,0.03655212648340832,25.0,-141.25216764867997
58.6,0.03678365536061435,25.0,-141.22576764867998
58.650000000000006,0.03471880303805124,25.0,-141.19936764867998
58.7,0.037073811722207986,25.0,-141.17296764867996
58.75,0.040401220330092344,25.0,-141.14656764868
58.800000000000004,0.044187902637836556,25.0,-140.9850537600263
58.85,0.04445767425277985,25.0,-140.77385376002627
58.900000000000006,0.04084096624500186,25.000000000000004,-140.56265376002625
58.95,0.03729361264540777,25.0,-140.35145376002623
59.0,0.036083510223524774,25.0,-140.14025376002627
59.050000000000004,0.04077952999777612,25.0,-139.9290537600262
59.1,0.04466359505694298,37.75978030857678,-139.7178537600263
59.150000000000006,0.047598915556086224,50.0,-139.50665376002627
59.2,0.0500206645913147,50.0,-139.29545376002625
59.25,0.05610685051170468,50.0,-139.0842537600263
59.300000000000004,0.06031816131167055,50.0,-138.93324266594672
59.35,0.05719268086930598,50.0,-138.93324266594672
59.400000000000006,0.055239081091368616,50.0,-138.93324266594672
59.45,0.049785899675889325,50.0,-139.10654159864097
59.5,0.02544197755522245,50.0,-139.52894159864093
59.550000000000004,0.004912910670692019,50.0,-139.9513415986409
59.6,-0.003927867593353121,50.0,-140.2171272412535
59.650000000000006,-0.0012286969592541113,50.0,-140.26992724125353
59.7,-0.00475371896684384,50.0,-140.32272724125352
59.75,-0.004478184759226371,50.0,-140.3755272412535
59.800000000000004,-0.0031035854517850294,50.0,-140.42832724125353
59.85,-0.004589136601860844,50.0,-140.48112724125355
59.900000000000006,-0.0016154283489241948,50.0,-140.25009682317284
59.95,0.005300535657444121,50.0,-139.9860968231728
60.0,-0.011942412524583777,50.0,-140.13959010274706
60.050000000000004,-0.029181320292405347,50.0,-140.29799010274706
60.1,-0.03479911683561316,50.0,-140.50846748458736
60.150000000000006,-0.043552020422703876,50.0,-140.8252674845874
60.2,-0.05583518197660147,50.0,-141.14206748458744
60.25,-0.0659515747487551,49.99999999999999,-141.45886748458747
60.300000000000004,-0.07257092132672538,50.0,-141.77566748458753
60.35,-0.07181587227866128,50.0,-141.9652924670933
60.400000000000006,-0.04992964026884364,50.0,-141.93889246709327
60.45,-0.03159364006613326,50.0,-141.91249246709327
60.5,-0.0313238646598008,50.0,-141.8860924670933
60.550000000000004,-0.03087531359440332,50.0,-141.85969246709328
60.6,-0.026000580005831424,50.0,-141.8332924670933
60.650000000000006,-0.025598365037217678,50.0,-141.79803376537308
60.7,-0.024193023626996123,50.0,-141.69243376537304
60.75,-0.020373205342615143,50.0,-141.58683376537303
60.800000000000004,-0.023508043455766018,49.99999999999999,-141.481233765373
60.85,-0.017052799004018376,50.0,-141.375633765373
60.900000000000006,-0.006101889593252776,49.99999999999999,-141.27003376537294
60.95,0.0013652448331510397,50.0,-141.1644337653729
61.0,0.007069916306087495,50.0,-141.05883376537295
61.050000000000004,0.013104085492088902,50.0,-140.95323376537294
61.1,0.01877863890011084,50.0,-140.84763376537296
61.150000000000006,0.022893875621420076,50.0,-140.74203376537295
61.2,0.025984533909521164,50.0,-140.75785140105387
61.25,0.016365225645630657,50.0,-140.96905140105383
61.300000000000004,0.0062039310565268155,50.0,-141.18025140105382
61.35,-0.002028499788875271,50.0,-141.3914514010538
61.400000000000006,-0.0009641856577043898,50.0,-141.36362198845273
61.45,0.006807270725082748,50.0,-141.17882198845277
61.5,0.016791859463183463,50.0,-140.9940219884528
61.550000000000004,0.02583414045797801,50.0,-140.8092219884528
61.6,0.03213687554848128,50.0,-140.63498021011958
61.650000000000006,0.038547168257043934,50.0,-140.47658021011955
61.7,0.034357803721648976,50.0,-140.31818021011964
61.75,0.029703663644661968,50.0,-140.15978021011964
61.800000000000004,0.027124742106720577,50.0,-140.00138021011963
61.85,0.026165668430533612,50.0,-139.84298021011966
61.900000000000006,0.03179195852469268,50.0,-139.6845802101197
61.95,0.03502489529153289,50.0,-139.64571500498687
62.0,0.03072587656877531,50.0,-139.67211500498686
62.050000000000004,0.025424402462561467,50.0,-139.69851500498686
62.1,0.024094707495815656,50.0,-139.7249150049869
62.150000000000006,0.023456889890764474,49.99999999999999,-139.7513150049869
62.2,0.023271054487712346,50.0,-139.7777150049869
62.25,0.024060162466738033,50.0,-139.80411500498693
62.300000000000004,0.02141507532508389,50.0,-139.83051500498692
62.35,0.018811091949492334,50.0,-139.85691500498692
62.400000000000006,0.017011868382558734,50.0,-139.88331500498694
62.45,0.00805978815537942,50.0,-139.9897298739873
62.5,-0.0033309249465691285,50.0,-140.1481298739873
62.550000000000004,-0.011211541252781428,50.0,-140.30652987398733
62.6,-0.017864146354925718,50.0,-140.4649298739874
62.650000000000006,-0.02436994373504378,50.0,-140.62332987398742
62.7,-0.02744415021188471,50.0,-140.7302918159595
62.75,-0.0146279674030198,50.0,-140.46629181595952
62.800000000000004,-0.00200145505345244,50.0,-140.20229181595948
62.85,0.008684317282748467,50.0,-139.9382918159595
62.900000000000006,0.019581156552248485,50.0,-139.6742918159595
62.95,0.028926892681435862,50.0,-139.41029181595948
63.0,0.032354094627086716,50.0,-139.1462918159595
63.050000000000004,0.034281434606070735,50.0,-138.88229181595943
63.1,0.03412333151902632,50.0,-138.66003410732043
63.150000000000006,0.025258835734794875,50.0,-138.7128341073204
63.2,0.01925044411929505,50.0,-138.76563410732038
63.25,0.019481502815680354,50.0,-138.8184341073204
63.300000000000004,0.04421627750756765,50.0,-138.3594533136913
63.35,0.07256724660102125,50.0,-137.64665331369147
63.400000000000006,0.0819741774753594,50.0,-137.36541565867947
63.45,0.08502996010260794,50.0,-137.21093350228062
63.5,0.07768203501905256,50.0,-137.34293350228057
63.550000000000004,0.07092988058836039,50.0,-137.4749335022806
63.6,0.04866819560619415,50.0,-137.60693350228064
63.650000000000006,0.03363047785896878,50.0,-137.73893350228064
63.7,0.017201696915993624,50.0,-137.87093350228062
63.75,0.018053000667247236,50.0,-137.8481226300928
63.800000000000004,0.041076253227829554,50.0,-137.53132263009272
63.85,0.06181909164534448,49.99999999999999,-137.2192214229466
63.900000000000006,0.061674401455560635,50.0,-137.1136214229466
63.95,0.05204649932125548,50.0,-137.0080214229466
64.0,0.047550104644802214,50.0,-136.90242142294662
64.05,0.042142826304739756,50.0,-136.79682142294658
64.10000000000001,0.04328428916751577,50.0,-136.69122142294654
64.15,0.036695145709461384,50.0,-136.58562142294647
64.2,0.02612954405066965,50.0,-136.4800214229465
64.25,0.027481165983125486,50.0,-136.3744214229465
64.3,0.030419315481278825,50.0,-136.33568933702716
64.35000000000001,0.02765314392668024,50.0,-136.38848933702718
64.4,0.02246483521532519,50.0,-136.44128933702711
64.45,0.018138588823757292,50.0,-136.49408933702708
64.5,0.01587298284929103,50.0,-136.5468893370271
64.55,0.01638404841322171,50.0,-136.5996893370271
64.60000000000001,0.014672070954654946,50.0,-136.65248933702713
64.65,0.010010821378566064,50.0,-136.70528933702712
64.7,0.004986239732053298,50.0,-136.75808933702706
64.75,0.004447103060785701,50.0,-136.76257188102676
64.8,0.004300270535329744,50.0,-136.7097718810267
64.85000000000001,0.003364928901750475,50.0,-136.6569718810267
64.9,0.0033519563138201666,50.0,-136.60417188102667
64.95,0.0011231118603019928,50.0,-136.6077053265473
65.0,-0.004246494455870611,50.0,-136.7133053265473
65.05,-0.010268351173087952,50.0,-136.81890532654728
65.10000000000001,-0.016552956476129387,50.0,-136.9245053265473
65.15,-0.0203073235102654,50.0,-137.01559760210716
65.2,-0.022541600903010304,50.0,-137.09479760210715
65.25,-0.021335880046472674,50.0,-137.17399760210714
65.3,-0.019334685347719843,50.0,-137.25319760210712
65.35000000000001,-0.018467143941654694,50.0,-137.33239760210716
65.4,-0.018112086343900345,50.0,-137.41159760210712
65.45,-0.0197878652052788,50.0,-137.4907976021071
65.5,-0.02308185976014977,49.99999999999999,-137.5699976021071
65.55,-0.024583782914265467,50.0,-137.64919760210705
65.60000000000001,-0.025503656614615726,50.0,-137.72839760210707
65.65,-0.02684169871561605,50.0,-137.80759760210708
65.7,-0.028168140099897855,50.0,-137.8867976021071
65.75,-0.030186395720061907,50.0,-137.96599760210705
65.8,-0.03116170817263314,50.0,-138.045197602107
65.85000000000001,-0.030044,50.0,-138.1042113560268
65.9,-0.026965418804478742,50.0,-138.1042113560268
65.95,-0.023473461164729606,50.0,-138.1042113560268
66.0,-0.020807927797513993,50.0,-138.1042113560268
66.05,-0.01848492945382524,50.0,-138.1042113560268
66.10000000000001,-0.01608609953617235,50.0,-138.1042113560268
66.15,-0.014590283629767092,50.0,-138.1042113560268
66.2,-0.013713082309654704,50.0,-138.1042113560268
66.25,-0.012744575960271183,50.0,-138.1042113560268
66.3,-0.011711025478795198,50.0,-138.1042113560268
66.35000000000001,-0.010190756871970892,50.0,-138.1042113560268
66.4,-0.007781269196479718,50.0,-138.1042113560268
66.45,-0.00581746782307468,50.0,-138.1042113560268
66.5,-0.011123979853418217,30.0,-138.20272786848096
66.55,-0.025887026732932215,25.0,-138.58797508189446
66.60000000000001,-0.033915259338550996,25.0,-139.01037508189475
66.65,-0.02981902646833521,25.0,-139.4327750818945
66.7,-0.01330438445637942,25.0,-139.65942187912032
66.75,0.006794291095582724,25.0,-139.71222187912025
66.8,0.028619166337679268,25.0,-139.7650218791202
66.85000000000001,0.05057163450935438,25.0,-139.81782187912017
66.9,0.06229746844613168,25.0,-139.87062187912016
66.95,0.06101563727540752,25.0,-139.94477907959995
67.0,0.04207397664580141,25.0,-140.0767790795999
67.05,0.02462169578715164,25.0,-140.10401067490713
67.10000000000001,0.018804169476820565,25.0,-140.02481067490712
67.15,0.024117059395645835,25.0,-139.94561067490713
67.2,0.036799097210173874,24.999999999999996,-139.8664106749072
67.25,0.05645642165346602,25.0,-139.78721067490721
67.3,0.0675783138139798,25.0,-139.7080106749072
67.35000000000001,0.069245,25.0,-139.62881067490724
67.4,0.07610314700021222,25.0,-139.54961067490723
67.45,0.07858680392604321,25.0,-139.4704106749072
67.5,0.07283161495615334,25.0,-139.39121067490726
67.55,0.07141785821206033,25.0,-139.31201067490727
67.60000000000001,0.09043241841091383,25.0,-138.78595641724266
67.65,0.1161515918473488,25.0,-138.04675641724262
67.7,0.12058585169326215,25.0,-137.63256992466785
67.75,0.11709747897839916,25.0,-137.34216992466781
67.8,0.11708468175334005,25.0,-137.0517699246678
67.85000000000001,0.11432194407956754,30.0,-136.8050980785875
67.9,0.1082128918509581,30.0,-136.56749807858745
